trajectory_id,start_time,end_time,rpm_average,rpm_medium,rpm_max,rpm_std,speed_average,speed_medium,speed_max,speed_std,labels
20071102125940,2007-11-02T12:59:40.000000000,2007-11-02T15:04:05.000000000,4.33865507315,3.16255907606,47.924530043699995,6.02216340427,-0.423091305877,-0.0019558508104,1.10932570256,2.14836452705,speed
20071103050313,2007-11-03T05:03:13.000000000,2007-11-03T05:50:39.000000000,3.7067114907,2.43611012035,37.936672164899996,5.489528738500002,-0.511356607226,-0.0144985679687,1.22330168263,1.93484380801,speed
20071108010536,2007-11-08T01:05:36.000000000,2007-11-08T01:12:14.000000000,3.5612288859900003,4.2375862124,4.70907236307,1.4285154926,-0.00985461231055,-0.00270990020441,0.135384439642,0.0912006108522,speed
20080618092210,2008-06-18T09:22:10.000000000,2008-06-18T09:22:45.000000000,21.7083523784,18.1923012354,54.671698593,15.657976471500001,3.12322919597,1.86830757986,16.8384679939,7.66703273784,steering_angle
20080618095317,2008-06-18T09:53:17.000000000,2008-06-18T10:01:31.000000000,1.38417321734,1.30718003359,7.17427243875,0.8825626160690001,0.016952466316500003,0.020386721250200003,2.08262191993,0.361381706194,steering_angle
20080619115702,2008-06-19T11:57:02.000000000,2008-06-19T12:01:50.000000000,3.21792106879,2.19409028982,12.5410683662,2.79389179202,-0.0380349600191,-0.0223074519634,2.40015303103,0.7121679550040001,lane_change
20080619234707,2008-06-19T23:47:07.000000000,2008-06-20T01:10:51.000000000,1.5099910093,1.0522401469,29.8085944489,1.95734227052,0.00224325776024,0.00158294658113,3.05984400619,0.365482041966,lane_change
20080620024528,2008-06-20T02:45:28.000000000,2008-06-20T03:12:05.000000000,2.87243042855,2.22061690715,13.6880582101,2.47946532469,-0.0162545830075,0.00286101673058,2.8643754213,0.596120961681,steering_angle
20080620042140,2008-06-20T04:21:40.000000000,2008-06-20T05:05:47.000000000,6.1902533907700015,6.05034811449,24.4935980915,4.01713627304,-0.0394792203649,0.0166150104912,7.59906624798,0.8105961010439999,steering_angle
20080620054031,2008-06-20T05:40:31.000000000,2008-06-20T05:53:11.000000000,3.19570538839,1.6105136591299998,14.5073178049,3.69476405113,-0.01312450973,0.0144554966188,1.7956040637,0.491987267143,lane_change
20080621042339,2008-06-21T04:23:39.000000000,2008-06-21T04:27:17.000000000,3.18008085613,3.2903072259400004,13.183274153800001,1.74653870468,0.0653990090768,-0.000402816700316,3.3544261082,0.607194660291,steering_angle
20080621044753,2008-06-21T04:47:53.000000000,2008-06-21T05:43:20.000000000,3.15462806767,2.94510841106,66.0596819675,5.27062478646,0.00836796099832,-0.000468397843025,7.78581538703,0.58207965182,steering_angle
20080621125438,2008-06-21T12:54:38.000000000,2008-06-21T12:57:51.000000000,0.969268660566,0.728925287825,7.57782845798,1.3952147647,-0.244966833365,0.000111857147013,0.400948717734,1.42061347926,steering_angle
20080623011523,2008-06-23T01:15:23.000000000,2008-06-23T01:30:08.000000000,4.60538921174,1.93488758439,57.066940277700006,7.75297278096,0.0382156068706,0.00206788984469,17.9612260514,1.68144311011,steering_angle
20080624044806,2008-06-24T04:48:06.000000000,2008-06-24T05:02:55.000000000,3.12736000365,3.28684662143,7.38513689673,1.5769955564899998,-0.0562620934945,-0.072257320211,2.47133435481,0.6028841781800001,lane_change
20080624055008,2008-06-24T05:50:08.000000000,2008-06-24T12:44:19.000000000,3.36162820559,1.42894592819,249.806725683,6.3720758908200015,-0.00578310731158,0.0114921699418,17.7035181767,1.06447626345,steering_angle
20080624151012,2008-06-24T15:10:12.000000000,2008-06-24T15:18:23.000000000,8.95990921581,8.7183218684,17.756502798499998,4.21971647085,-0.0386700916909,-0.0135769130536,3.90870319744,0.8150284853309999,speed
20080625025413,2008-06-25T02:54:13.000000000,2008-06-25T03:40:36.000000000,4.60455293936,3.46378803057,39.5461519274,4.2527058539599984,-0.0497625177511,0.0239980088262,5.41199527423,0.8929362048739999,steering_angle
20080625100524,2008-06-25T10:05:24.000000000,2008-06-25T10:42:11.000000000,6.52211777919,5.94497684095,59.9618542385,5.44062362238,-0.0114211006194,0.0298072226231,19.6325954549,1.62563271527,speed
20080628041734,2008-06-28T04:17:34.000000000,2008-06-28T04:21:57.000000000,8.265248497430001,7.342581401089999,33.8388847944,4.754183513380001,0.132033427208,-0.00492119115561,6.51728253161,1.2435719338700002,steering_angle
20080628053717,2008-06-28T05:37:17.000000000,2008-06-28T05:46:42.000000000,4.65889245882,3.12829931751,13.0268086376,4.09914234541,0.00404703387141,0.0124246102197,2.11899984839,0.7521915347560001,steering_angle
20080628124807,2008-06-28T12:48:07.000000000,2008-06-28T12:57:16.000000000,1.71674094314,1.31398945454,18.5776836518,2.18497323244,-0.0312684175217,0.0308633583269,2.93888558793,0.7139256777420001,steering_angle
20080629020142,2008-06-29T02:01:42.000000000,2008-06-29T02:09:34.000000000,4.875478740319999,4.0999855943300005,14.565055866199998,3.73225554899,-0.0393405757517,0.0129000453525,2.70206475551,0.822519014225,steering_angle
20080701100955,2008-07-01T10:09:55.000000000,2008-07-01T10:17:14.000000000,5.21744666844,3.07445817475,65.5076451055,8.59211923452,0.17079298844000002,0.021232818163200003,16.312401687999998,1.78025245224,steering_angle
20080701140204,2008-07-01T14:02:04.000000000,2008-07-01T14:03:40.000000000,7.144672304660001,5.3214961376,48.407494428599996,8.02582757011,0.509092516637,0.287339956834,10.5867550213,2.44360456778,steering_angle
20080703095601,2008-07-03T09:56:01.000000000,2008-07-03T10:10:28.000000000,5.80827467576,5.34876095461,15.717441754500001,3.85663246141,4.30994349984e-05,0.0263277809685,1.39657612636,0.671606567961,steering_angle
20080703122722,2008-07-03T12:27:22.000000000,2008-07-03T12:38:50.000000000,5.89939995372,5.50345876875,15.190562211300001,4.27899348255,-0.0423875816469,0.0415360176527,1.3499081336200005,0.654221718156,steering_angle
20080706105319,2008-07-06T10:53:19.000000000,2008-07-06T11:29:45.000000000,1.4992870392500002,1.30757908316,13.163783151199999,1.28728486319,-0.00399048034877,0.0104536831773,2.90917659513,0.488083814637,lane_change
20080707011746,2008-07-07T01:17:46.000000000,2008-07-07T01:21:56.000000000,8.558231408169997,9.03964322781,14.8360246501,3.8738739564,0.07446328367010001,0.0,3.64110489385,0.8090917860169999,steering_angle
20080707023842,2008-07-07T02:38:42.000000000,2008-07-07T02:49:25.000000000,7.1317499294700015,7.27275061543,17.0020940321,4.49831085465,-0.0386694916347,-0.00992197652915,1.33932112204,0.6072977809100001,steering_angle
20080708102528,2008-07-08T10:25:28.000000000,2008-07-08T10:34:18.000000000,4.67030684941,3.88045734042,13.786231071700001,3.5299687807,-0.0420506729767,-0.00275112751172,1.93380401779,0.661319236836,steering_angle
20080709133136,2008-07-09T13:31:36.000000000,2008-07-09T13:38:11.000000000,5.926569272640001,5.326074649790001,18.3111914726,4.81789632682,0.012374396896799998,0.0300027573496,2.0368084308200003,0.682208801804,steering_angle
20080710101047,2008-07-10T10:10:47.000000000,2008-07-10T10:32:37.000000000,3.98658554564,2.7667556223500003,14.0191882147,3.4533120079,0.00142176902468,0.0152182726279,2.36934599628,0.533069160041,steering_angle
20080710133937,2008-07-10T13:39:37.000000000,2008-07-10T13:50:35.000000000,5.81618592589,4.80726499707,26.9147727843,4.88038638839,0.0170513493535,0.0598727933182,5.219701193640001,1.2268681631,steering_angle
20080711081701,2008-07-11T08:17:01.000000000,2008-07-11T08:27:48.000000000,6.90734353734,6.95773066427,14.777388244700001,4.09429007634,-0.09123368831910003,0.0286214110202,2.32103601956,0.870077899546,steering_angle
20080713054527,2008-07-13T05:45:27.000000000,2008-07-13T05:51:53.000000000,3.17568574109,2.19124158062,12.728760545,2.82585128901,0.0256406574786,0.0242164274663,3.86970655452,0.765766428746,steering_angle
20080713064801,2008-07-13T06:48:01.000000000,2008-07-13T07:20:19.000000000,6.476068992159999,6.77666458369,25.6614239362,3.9630207508,0.0130323403139,0.00849672315712,5.06922145519,0.567701831294,steering_angle
20080714090806,2008-07-14T09:08:06.000000000,2008-07-14T09:17:15.000000000,4.4937341853,3.64893581475,13.168867952100001,3.1975807245300003,-0.07805308283439999,0.0320168211372,1.13476450682,0.6320203086689999,steering_angle
20080714131246,2008-07-14T13:12:46.000000000,2008-07-14T13:20:10.000000000,8.258790089360001,8.992569551219999,20.592780723,4.04094691126,-0.0229500941684,-0.0182064534163,3.5898526324,0.8783971876790001,steering_angle
20080714132423,2008-07-14T13:24:23.000000000,2008-07-14T13:30:43.000000000,5.21960579452,5.03089457305,44.2526423484,4.99877524152,0.0399574817921,0.0236104900638,4.89612789539,0.67169462162,steering_angle
20080714134828,2008-07-14T13:48:28.000000000,2008-07-14T13:50:07.000000000,11.029516644400001,8.703692130339999,40.6539773275,7.555410790489999,0.448438089808,-0.014308217177600004,10.2921887736,2.15009668893,steering_angle
20080715011016,2008-07-15T01:10:16.000000000,2008-07-15T01:18:13.000000000,8.51382473908,9.13574456247,15.9760080718,4.47910677419,0.0351634909681,0.0450822916432,2.4365703826900003,0.5697181592989999,speed
20080715024302,2008-07-15T02:43:02.000000000,2008-07-15T02:52:44.000000000,8.092617802589999,8.1225103751,16.2569815887,3.9813861973,0.0195754329512,0.0375835875888,1.36009973905,0.586239428133,speed
20080716011241,2008-07-16T01:12:41.000000000,2008-07-16T01:24:43.000000000,6.75924736966,6.33286005869,16.1502618812,4.76153607686,0.046648737241199986,0.0184400142154,1.5862893744100002,0.583124527262,speed
20080716023835,2008-07-16T02:38:35.000000000,2008-07-16T02:48:22.000000000,7.672014561869999,7.378003145760001,17.1889417024,4.36937339748,0.0311390909069,0.105981040337,1.5652007064700002,0.651389709348,speed
20080716100537,2008-07-16T10:05:37.000000000,2008-07-16T10:20:59.000000000,5.049296871549999,4.80182884778,15.148314857,3.31870700331,-0.00934130607362,0.0187106261034,1.32680191814,0.47126416975,steering_angle
20080717095506,2008-07-17T09:55:06.000000000,2008-07-17T10:07:47.000000000,1.24122210749,1.11302077066,3.96073115684,0.670228019649,0.00113009125143,0.00133585337084,1.4190356942700002,0.269951800658,steering_angle
20080719040938,2008-07-19T04:09:38.000000000,2008-07-19T04:17:42.000000000,5.74442955953,5.14081949189,18.2732274217,4.20896935487,-0.0152983896936,-0.016749549790299998,4.66806435091,1.01544803456,steering_angle
20080719122239,2008-07-19T12:22:39.000000000,2008-07-19T12:40:16.000000000,4.33580807849,3.3279000155,15.897776623099999,3.41988600133,-0.012532723663700002,0.008723484851790001,3.13207916203,0.570371745551,steering_angle
20080720073145,2008-07-20T07:31:45.000000000,2008-07-20T07:39:46.000000000,6.38893236489,7.14108918026,13.955236833199999,4.58614055872,-0.00847609122772,0.005216742991489999,1.65226182277,0.471719216107,steering_angle
20080720102145,2008-07-20T10:21:45.000000000,2008-07-20T10:32:44.000000000,1.7498520106400002,1.39518756887,16.854025305,2.04704492286,-0.0647269028196,0.00637885475295,1.08906530332,0.77308969648,steering_angle
20080720103532,2008-07-20T10:35:32.000000000,2008-07-20T10:48:58.000000000,7.214317407439999,7.833050879910001,18.1394319078,3.94153909762,-0.0171851711522,0.07732131560760001,2.81941687165,0.636139611672,steering_angle
20080720114013,2008-07-20T11:40:13.000000000,2008-07-20T12:09:05.000000000,6.8064241671899985,7.26895740477,25.4500777605,4.16449126299,-0.0420147517286,0.0243629141828,2.21580874289,1.08548877545,steering_angle
20080721095520,2008-07-21T09:55:20.000000000,2008-07-21T10:26:09.000000000,5.0754924510300015,3.07734141248,41.0435838735,5.7211764063600015,0.0105012809375,0.00730727518557,5.77897204778,0.877959530532,speed
20080721120456,2008-07-21T12:04:56.000000000,2008-07-21T12:08:47.000000000,5.78836558257,2.94335951677,49.6431671281,10.5058410677,-0.0291840756126,0.021340817147900003,2.0001538627,0.692032764659,steering_angle
20080722071840,2008-07-22T07:18:40.000000000,2008-07-22T07:57:30.000000000,4.2585992925300005,2.11431860386,31.5666165382,4.2338105859800015,0.0182039960261,0.006051496050859999,6.36595763066,0.669092468832,speed
20080722103239,2008-07-22T10:32:39.000000000,2008-07-22T10:45:30.000000000,6.145393909199999,6.39033448269,16.8859727729,4.5924490642,0.0409006882475,0.0233673931265,3.902385759750001,0.7174612581350001,steering_angle
20080722114713,2008-07-22T11:47:13.000000000,2008-07-22T11:56:45.000000000,6.09088081996,5.9543494902499985,14.3169531047,4.05002523277,0.00795332274406,0.00695339041111,5.31467808569,0.621034932258,steering_angle
20080723074532,2008-07-23T07:45:32.000000000,2008-07-23T07:51:58.000000000,6.98672839851,7.447652315,15.744758103699999,3.5691504429900003,-0.0103923510933,0.0236335242385,4.19754192249,0.701018357367,steering_angle
20080723083758,2008-07-23T08:37:58.000000000,2008-07-23T08:43:30.000000000,5.2414895862,3.5926167735,14.119406324200002,5.00353821485,-0.013561315964799998,0.0027915974672600005,1.29714772419,0.5779995822990001,steering_angle
20080723125445,2008-07-23T12:54:45.000000000,2008-07-23T13:02:00.000000000,4.13510825947,2.9544516732300004,13.370187928399998,3.5044212377099995,-0.0226089058076,0.00908102193044,1.84335525315,0.5313870018069999,steering_angle
20080724021748,2008-07-24T02:17:48.000000000,2008-07-24T02:32:29.000000000,2.33199085113,1.18084397437,15.670963945599999,3.20564184727,0.00584008713535,0.0074799165522,2.22110135318,0.430364808561,steering_angle
20080724024747,2008-07-24T02:47:47.000000000,2008-07-24T04:21:03.000000000,6.68111862054,6.4743263333500005,96.49042310450001,4.89373911053,-0.016148930677,0.0608424648079,47.3511204543,1.7606611171900002,steering_angle
20080726092937,2008-07-26T09:29:37.000000000,2008-07-26T09:55:34.000000000,5.794645297610002,5.81632065399,13.2397202783,3.5609307782199995,-0.0187580263528,0.0213490138548,3.10485498251,0.519705216415,steering_angle
20080726105817,2008-07-26T10:58:17.000000000,2008-07-26T13:10:14.000000000,3.3061507162700003,1.48091737138,88.33035358549999,5.67426375217,-0.00307255869012,0.0052753827408100005,7.21816629031,1.0886372104200002,steering_angle
20080727011111,2008-07-27T01:11:11.000000000,2008-07-27T01:43:12.000000000,5.5069931471,3.2657796312,86.9732096207,6.32327744184,0.0241701929452,-0.00346964353286,40.6781048972,2.179819378,steering_angle
20080727230012,2008-07-27T23:00:12.000000000,2008-07-27T23:26:34.000000000,5.94613629574,4.82798359604,15.4420840476,4.85959041433,-0.00574424238328,0.0401892142644,1.55493418871,0.494921451265,steering_angle
20080728072101,2008-07-28T07:21:01.000000000,2008-07-28T08:15:07.000000000,5.97571044852,2.43229739186,65.8648590907,8.623235843139996,0.008250896603020001,0.0302079585701,3.71846737562,0.5657613913840001,steering_angle
20080728081609,2008-07-28T08:16:09.000000000,2008-07-28T10:26:12.000000000,4.59662746294,2.79296441764,19.7420842944,4.068694860280002,-0.0310015762483,0.0142239267286,5.593626760219999,0.681117467089,steering_angle
20080728111447,2008-07-28T11:14:47.000000000,2008-07-28T12:13:14.000000000,6.356690220650001,5.735312778759999,50.679361987200004,4.92530788124,-0.0351579477629,0.0315681498467,23.6628928575,1.70436572037,steering_angle
20080729062619,2008-07-29T06:26:19.000000000,2008-07-29T06:47:04.000000000,3.65962219489,2.50084370726,10.899947431400001,3.0668013752,-0.00371557432501,0.00808566524564,1.72172337195,0.549231323215,steering_angle
20080729072518,2008-07-29T07:25:18.000000000,2008-07-29T10:16:13.000000000,7.863724639860001,8.575412718139999,67.4320806859,4.39644214091,-0.0124299598576,0.0372453013841,6.72380356931,0.532905528815,steering_angle
20080729130807,2008-07-29T13:08:07.000000000,2008-07-29T15:09:11.000000000,7.579565930469999,8.250928923310001,16.8877419278,4.13662522939,-0.0187982184715,0.008068853242609999,3.68605020554,0.558963663536,steering_angle
20080730130427,2008-07-30T13:04:27.000000000,2008-07-30T14:35:18.000000000,5.81944633624,5.370334958759999,42.5173945012,4.80348040898,-0.044479572085300005,0.0021359441107200003,11.721445524100002,1.37954867525,steering_angle
20080731070055,2008-07-31T07:00:55.000000000,2008-07-31T07:13:18.000000000,3.69819858976,1.88915647165,22.2580223588,4.0927004917000005,-0.0129015652066,0.0133508021562,6.19231981202,1.33795746786,steering_angle
20080731080129,2008-07-31T08:01:29.000000000,2008-07-31T09:58:17.000000000,7.03342623578,6.91402761745,52.322352683599995,4.87575258674,-0.0263064009477,0.0263498149093,23.9381910719,1.7187723900099998,steering_angle
20080731122039,2008-07-31T12:20:39.000000000,2008-07-31T14:29:42.000000000,6.377376958099999,6.513294092740001,130.832980843,5.332151522669999,-0.0102047045275,0.00207479358477,13.3491291566,0.993149655249,steering_angle
20080731230745,2008-07-31T23:07:45.000000000,2008-07-31T23:45:59.000000000,5.91969799079,2.94647684587,47.701377532799995,6.05705410489,0.0496237681332,0.0121862413835,22.0145947233,1.58240065701,steering_angle
20080801073154,2008-08-01T07:31:54.000000000,2008-08-01T08:23:20.000000000,5.09777448292,3.49384399024,15.422889883699998,4.20259421451,-0.0273264473236,0.00900256111492,4.12294422228,0.562256960927,steering_angle
20080801094434,2008-08-01T09:44:34.000000000,2008-08-01T11:09:04.000000000,3.273671813,1.85752640988,36.8034613887,3.62637687017,-0.0236566725387,-0.000365917446144,3.3375857449,0.675839315408,steering_angle
20080801110909,2008-08-01T11:09:09.000000000,2008-08-01T12:01:13.000000000,8.47853234225,7.973705568130001,24.241428576100002,7.01473735257,-0.0045931554268000005,0.0174025159743,4.5090514321300015,0.6191675696419999,steering_angle
20080802082100,2008-08-02T08:21:00.000000000,2008-08-02T09:00:38.000000000,0.974549639633,0.8418545984729999,11.6861402375,1.05756269244,0.00373867729599,-0.00157540860464,3.90513627031,0.383587490817,lane_change
20080802105441,2008-08-02T10:54:41.000000000,2008-08-02T12:54:46.000000000,6.6987875716900005,3.53249777616,57.1902170751,6.84583513149,0.0178103088505,0.00594728162946,15.8586789273,1.15963352926,steering_angle
20080803061244,2008-08-03T06:12:44.000000000,2008-08-03T10:55:01.000000000,6.98481639148,7.397871516689999,22.3029026628,3.86897021702,-0.021801622379,0.015762805788200003,6.49104140377,0.620997606215,steering_angle
20080804065458,2008-08-04T06:54:58.000000000,2008-08-04T07:48:44.000000000,5.076578469119998,3.7004989251,18.6012927489,4.1637665766500005,-0.03939699525,-0.00250694156445,2.92849387426,0.5516244952970001,steering_angle
20080804083633,2008-08-04T08:36:33.000000000,2008-08-04T09:45:32.000000000,4.610631907659999,3.80835520399,18.4863541691,3.47442306739,-0.055984137444199986,-0.0244836780301,5.92700790958,0.912907345269,steering_angle
20080804102635,2008-08-04T10:26:35.000000000,2008-08-04T11:35:12.000000000,3.20869965384,1.9469722358,54.8082666043,4.1744257731,-0.015027052989700003,0.00915810524694,9.27257735872,1.4596548370700002,steering_angle
20080804225239,2008-08-04T22:52:39.000000000,2008-08-04T23:37:33.000000000,4.33545338829,2.07994266447,23.4168095099,4.22688623627,0.0112842952021,0.00345028702851,2.3281892443400003,0.485864381944,steering_angle
20080805034912,2008-08-05T03:49:12.000000000,2008-08-05T11:42:14.000000000,7.62530441977,7.251420348460001,51.1881692467,5.435763049709999,0.0104775453793,0.0268984951995,9.19935302372,0.707425333759,steering_angle
20080806103609,2008-08-06T10:36:09.000000000,2008-08-06T10:50:22.000000000,5.69606062426,4.91496431536,14.819737212,4.2271900325199985,-0.0157521726786,0.0245547432226,3.19116223786,0.661788610902,steering_angle
20080806112552,2008-08-06T11:25:52.000000000,2008-08-06T12:00:33.000000000,5.0972210451,2.99393031319,50.5551721104,5.92755720092,0.0036886505646,-0.012355767058899998,17.4193760814,2.1780079420800003,steering_angle
20080807055704,2008-08-07T05:57:04.000000000,2008-08-07T08:46:59.000000000,1.47932974216,0.972650683592,19.6962259479,1.90276338311,0.00036156050753699987,-8.77067846045e-05,5.26398334772,0.33471993011,steering_angle
20080807110724,2008-08-07T11:07:24.000000000,2008-08-07T14:43:50.000000000,4.0807488621,1.86468330501,35.622631753200004,4.288156304719998,0.00243422481656,-1.0710507666e-09,11.736577222000001,0.924156035001,steering_angle
20080808221309,2008-08-08T22:13:09.000000000,2008-08-09T00:05:40.000000000,7.891952650710001,6.304470767490001,62.296463836499996,7.174013810489999,-0.000685763478532,0.0165295592011,17.3786025555,1.39951686074,steering_angle
20080809000543,2008-08-09T00:05:43.000000000,2008-08-09T00:15:57.000000000,1.63064459051,1.3524464162,34.5555984802,2.57302593005,-0.0361333305742,-0.0316056507304,0.671417163828,0.338679064487,steering_angle
20080809001900,2008-08-09T00:19:00.000000000,2008-08-09T00:21:21.000000000,1.55650768981,1.54200423931,3.96300949609,0.8585700823739999,-0.0378471791199,-0.00658951291297,0.747445023486,0.522831828499,lane_change
20080809073235,2008-08-09T07:32:35.000000000,2008-08-09T08:14:57.000000000,4.447273550859999,2.5441459226800003,84.9720432781,5.16437348076,-0.0171137860599,-0.00213427524353,5.72242188928,0.609384085707,steering_angle
20080810030221,2008-08-10T03:02:21.000000000,2008-08-10T03:13:27.000000000,5.70949922851,5.36482549508,17.720387794300002,4.05261789995,0.0111548002555,-0.0156420919596,6.34900114267,1.11981196811,steering_angle
20080810031332,2008-08-10T03:13:32.000000000,2008-08-10T09:51:50.000000000,5.35333281525,4.81376802935,37.4502481522,4.20975185269,-0.018934431328,0.0349062484321,6.80767771964,0.6682611921180001,steering_angle
20080811054140,2008-08-11T05:41:40.000000000,2008-08-11T09:12:07.000000000,3.18727121177,1.46044109826,74.1004747705,3.867924092340001,-0.0234524827433,0.000112417461428,17.0327054927,0.919394235829,steering_angle
20080811122850,2008-08-11T12:28:50.000000000,2008-08-11T14:55:02.000000000,5.9937484014,6.014309638459999,36.9547291396,4.34543365504,-0.0177032892908,0.00880404834439,13.7451095646,0.795244205635,steering_angle
20080812040134,2008-08-12T04:01:34.000000000,2008-08-12T04:37:49.000000000,3.0439033525200005,1.62119056314,15.6834467499,3.2052464743799995,-0.0250678519306,-0.00380913393639,2.50931040727,0.494006228278,steering_angle
20080812085845,2008-08-12T08:58:45.000000000,2008-08-12T11:29:21.000000000,6.01599342919,5.20112411696,52.291005378,5.215871466509999,-0.0370368241635,0.00489358530562,16.5405834942,1.69409694752,steering_angle
20080812120910,2008-08-12T12:09:10.000000000,2008-08-12T14:18:16.000000000,7.0762479572300006,6.88859017209,45.4907982815,4.89236633846,-0.0233516394051,5.51927551129e-06,12.365942956800001,1.11624503506,steering_angle
20080812141821,2008-08-12T14:18:21.000000000,2008-08-12T14:42:37.000000000,6.03302570874,4.16954095305,46.084690891,6.11601858953,-0.0280997017488,-0.00416962636828,16.96343898,2.01394525068,steering_angle
20080812230641,2008-08-12T23:06:41.000000000,2008-08-12T23:36:45.000000000,2.2442864463,1.7345232138,21.3580898445,2.60389024718,-0.0764566118756,0.0131312050795,3.07297021304,1.1146470839899998,steering_angle
20080813074546,2008-08-13T07:45:46.000000000,2008-08-13T10:31:39.000000000,5.33591476904,5.2717009292000006,21.6124338142,3.33469735428,-0.0251807951469,-0.00107059571535,7.67263978025,0.602349362353,steering_angle
20080813223334,2008-08-13T22:33:34.000000000,2008-08-13T23:15:03.000000000,5.37332969239,5.38471461294,28.9189759023,3.819544574030001,-0.0112651794704,0.029553566653,8.60388131566,0.7831498055130001,steering_angle
20080814111829,2008-08-14T11:18:29.000000000,2008-08-14T12:02:07.000000000,2.36117034457,1.4415553184399998,26.4491959068,2.92865695462,0.00822279838336,0.008693052788569999,5.4073346296,0.7754784503059999,steering_angle
20080814211424,2008-08-14T21:14:24.000000000,2008-08-14T21:36:38.000000000,7.650974258710001,5.6036494679,27.4073928847,6.67557818884,0.0178438952627,0.0381400407033,4.88249822126,0.635255142523,steering_angle
20080815075832,2008-08-15T07:58:32.000000000,2008-08-15T08:25:42.000000000,6.374828140580001,4.4070920926,26.844638754,6.40397834118,0.005246863492739999,0.004495182263640001,1.84745011687,0.443723731012,steering_angle
20080815101056,2008-08-15T10:10:56.000000000,2008-08-15T10:53:19.000000000,1.99039716603,1.0737465643100002,75.5715073379,4.30800939001,0.0466605866584,0.0021353315669,35.9917995498,1.7541148672099998,steering_angle
20080815211742,2008-08-15T21:17:42.000000000,2008-08-15T21:33:15.000000000,7.246291111110001,5.1526848667400005,24.065793419499997,6.69615093541,0.007100259254279998,0.0271979173478,5.616352999400001,0.658568332557,steering_angle
20080816075217,2008-08-16T07:52:17.000000000,2008-08-16T08:24:58.000000000,5.698580550650001,3.90083159913,23.6710393189,5.419550236419999,0.0039145997731300005,0.008646540546319999,2.23826245514,0.383265640784,steering_angle
